0.121569,0.466667,0.705882
1.000000,0.498039,0.054902
0.172549,0.627451,0.172549
0.839216,0.152941,0.156863
0.580392,0.403922,0.741176
0.549020,0.337255,0.294118
0.890196,0.466667,0.760784
0.498039,0.498039,0.498039
0.737255,0.741176,0.133333
0.090196,0.745098,0.811765
0.000000,0.000000,0.043137
1.000000,0.964706,0.972549
0.000000,0.243137,0.003922
0.227451,0.000000,0.000000
0.333333,0.000000,0.411765
0.058824,1.000000,0.662745
0.000000,0.000000,0.686275
0.725490,0.733333,1.000000
0.211765,0.254902,0.290196
0.678431,0.000000,0.505882
0.403922,0.388235,0.000000
0.835294,0.662745,0.611765
0.000000,0.447059,0.333333
0.403922,0.000000,1.000000
1.000000,1.000000,0.611765
0.647059,0.984314,1.000000
0.552941,0.725490,0.584314
0.529412,0.003922,0.141176
0.082353,0.066667,0.000000
0.568627,1.000000,0.000000
0.670588,0.529412,0.239216
0.333333,0.207843,0.043137
1.000000,0.752941,0.964706
1.000000,0.000000,0.517647
0.470588,0.541176,1.000000
0.133333,0.000000,0.105882
0.419608,0.290196,0.427451
0.866667,0.000000,1.000000
1.000000,0.470588,0.486275
1.000000,0.749020,0.384314
0.560784,0.000000,0.709804
0.133333,0.000000,0.333333
0.674510,0.588235,0.713725
0.737255,0.788235,0.815686
0.262745,0.223529,0.494118
0.713725,0.337255,0.000000
0.000000,0.635294,0.529412
0.341176,0.141176,0.211765
0.341176,0.356863,0.286275
0.113725,0.839216,0.274510
0.807843,0.525490,1.000000
0.000000,0.443137,0.000000
0.466667,0.592157,0.709804
0.756863,0.925490,0.772549
0.741176,0.341176,0.474510
0.000000,0.137255,0.125490
0.407843,0.525490,0.337255
0.290196,0.411765,0.450980
0.529412,0.196078,0.000000
0.000000,0.682353,1.000000
0.000000,0.317647,0.494118
0.552941,0.827451,1.000000
0.752941,0.478431,0.407843
0.062745,0.835294,0.701961
0.376471,0.380392,0.572549
0.541176,0.584314,0.000000
0.000000,0.156863,0.286275
0.917647,0.921569,0.000000
0.168627,0.133333,0.149020
0.000000,0.294118,0.231373
0.000000,0.333333,1.000000
0.000000,0.556863,0.619608
0.572549,0.423529,0.537255
0.647059,0.890196,0.466667
0.890196,0.003922,0.717647
0.913725,0.839216,0.698039
0.741176,0.701961,0.458824
0.466667,0.000000,0.360784
0.592157,0.105882,0.996078
0.180392,0.211765,0.121569
0.729412,0.011765,0.301961
1.000000,0.286275,0.007843
0.854902,0.611765,0.000000
0.545098,0.219608,0.337255
0.894118,0.862745,1.000000
0.639216,0.643137,0.631373
0.996078,0.635294,0.733333
0.058824,0.000000,0.000000
0.678431,0.305882,0.647059
0.133333,0.737255,0.454902
0.266667,0.188235,0.305882
0.521569,0.333333,0.070588
0.219608,0.349020,0.141176
0.443137,0.384314,0.862745
0.517647,0.447059,0.309804
0.309804,0.243137,0.235294
0.411765,0.000000,0.717647
0.517647,0.717647,0.341176
0.658824,0.015686,0.000000
1.000000,0.611765,0.447059
0.992157,0.803922,0.831373
0.470588,0.654902,0.647059
0.992157,0.576471,1.000000
0.384314,0.121569,0.062745
0.023529,0.905882,0.988235
