0.121569,0.466667,0.705882
1.000000,0.498039,0.054902
0.172549,0.627451,0.172549
0.839216,0.152941,0.156863
0.580392,0.403922,0.741176
0.549020,0.337255,0.294118
0.890196,0.466667,0.760784
0.498039,0.498039,0.498039
0.737255,0.741176,0.133333
0.090196,0.745098,0.811765
0.227451,0.003922,0.513725
0.000000,0.262745,0.003922
0.286275,0.000000,0.000000
0.058824,1.000000,0.662745
0.490196,0.000000,0.427451
0.737255,0.737255,1.000000
0.000000,0.243137,0.290196
0.847059,0.686275,0.635294
0.419608,0.396078,0.000000
0.000000,0.454902,0.345098
0.380392,0.149020,1.000000
1.000000,1.000000,0.603922
0.227451,0.149020,0.207843
0.549020,0.721569,0.580392
0.803922,0.000000,0.505882
0.580392,0.988235,1.000000
0.568627,1.000000,0.000000
0.290196,0.196078,0.000000
0.337255,0.325490,0.443137
0.560784,0.000000,0.172549
0.678431,0.537255,0.266667
0.000000,0.000000,0.215686
1.000000,0.752941,0.952941
1.000000,0.435294,0.462745
0.474510,0.549020,1.000000
0.866667,0.000000,1.000000
0.501961,0.000000,0.745098
0.321569,0.337255,0.286275
0.000000,0.000000,0.862745
1.000000,0.749020,0.376471
0.094118,0.149020,0.094118
0.745098,0.788235,0.811765
0.686275,0.596078,0.709804
0.717647,0.341176,0.000000
0.007843,0.439216,0.000000
0.803922,0.533333,1.000000
0.113725,0.839216,0.274510
0.752941,0.925490,0.768627
0.584314,0.309804,0.498039
0.482353,0.176471,0.000000
0.000000,0.639216,0.533333
0.478431,0.596078,0.709804
0.729412,0.486275,0.490196
0.109804,0.000000,0.023529
0.435294,0.537255,0.341176
0.321569,0.000000,0.180392
0.000000,0.678431,1.000000
0.560784,0.831373,1.000000
0.129412,0.000000,0.211765
0.203922,0.392157,0.439216
0.000000,0.831373,0.694118
0.423529,0.211765,0.286275
0.545098,0.584314,0.000000
0.094118,0.305882,0.529412
1.000000,0.015686,0.415686
0.674510,0.000000,0.701961
0.996078,0.874510,0.733333
0.337255,0.176471,0.415686
1.000000,0.862745,0.000000
0.000000,0.564706,0.631373
1.000000,0.000000,0.764706
0.149020,0.070588,0.000000
0.650980,0.890196,0.462745
0.090196,0.301961,0.227451
0.729412,0.305882,0.384314
0.776471,0.780392,0.541176
0.137255,0.156863,0.278431
1.000000,0.619608,0.713725
0.384314,0.388235,0.694118
1.000000,0.286275,0.007843
0.905882,0.874510,1.000000
0.850980,0.611765,0.000000
0.674510,0.043137,1.000000
0.639216,0.639216,0.623529
0.517647,0.321569,0.054902
0.000000,0.101961,0.133333
0.019608,0.000000,0.517647
0.309804,0.235294,0.596078
0.000000,0.372549,1.000000
1.000000,0.603922,0.458824
0.109804,0.737255,0.450980
0.494118,0.419608,0.529412
0.647059,0.086275,0.000000
0.478431,0.423529,0.286275
0.243137,0.356863,0.152941
0.533333,0.368627,1.000000
0.313725,0.152941,0.117647
0.847059,0.443137,0.290196
0.509804,0.717647,0.329412
0.992157,0.580392,1.000000
0.239216,0.250980,0.278431
0.729412,0.352941,0.713725
0.388235,0.462745,0.556863
0.533333,0.694118,0.701961
0.341176,0.513725,0.486275
